CountryName,CountryCode,IndicatorName,IndicatorCode,Year,GDPValue
France,FRA,GDP (current US$),NY.GDP.MKTP.CD,2016,2471285607081.72
France,FRA,GDP (current US$),NY.GDP.MKTP.CD,2017,2595151045197.65
France,FRA,GDP (current US$),NY.GDP.MKTP.CD,2018,2787863958885.49
France,FRA,GDP (current US$),NY.GDP.MKTP.CD,2019,2715518274227.45
Faroe Islands,FRO,GDP (current US$),NY.GDP.MKTP.CD,1998,1107882640.8787
Faroe Islands,FRO,GDP (current US$),NY.GDP.MKTP.CD,1999,1120280381.86979
Faroe Islands,FRO,GDP (current US$),NY.GDP.MKTP.CD,2000,1058702725.4395
Faroe Islands,FRO,GDP (current US$),NY.GDP.MKTP.CD,2001,1147654635.45922
Faroe Islands,FRO,GDP (current US$),NY.GDP.MKTP.CD,2002,1262669892.4595
Faroe Islands,FRO,GDP (current US$),NY.GDP.MKTP.CD,2003,1494011567.01125
Faroe Islands,FRO,GDP (current US$),NY.GDP.MKTP.CD,2004,1688237552.36935
Faroe Islands,FRO,GDP (current US$),NY.GDP.MKTP.CD,2005,1727792692.89133
Faroe Islands,FRO,GDP (current US$),NY.GDP.MKTP.CD,2006,1984445416.0220602
Faroe Islands,FRO,GDP (current US$),NY.GDP.MKTP.CD,2007,2290133548.87301
Faroe Islands,FRO,GDP (current US$),NY.GDP.MKTP.CD,2008,2432415998.11695
Faroe Islands,FRO,GDP (current US$),NY.GDP.MKTP.CD,2009,2268387770.7101398
Faroe Islands,FRO,GDP (current US$),NY.GDP.MKTP.CD,2010,2320424601.26954
Faroe Islands,FRO,GDP (current US$),NY.GDP.MKTP.CD,2011,2490807830.57351
Faroe Islands,FRO,GDP (current US$),NY.GDP.MKTP.CD,2012,2366301251.6184697
Faroe Islands,FRO,GDP (current US$),NY.GDP.MKTP.CD,2013,2627049837.08135
Faroe Islands,FRO,GDP (current US$),NY.GDP.MKTP.CD,2014,2850743875.2784
Faroe Islands,FRO,GDP (current US$),NY.GDP.MKTP.CD,2015,2518096285.61661
Faroe Islands,FRO,GDP (current US$),NY.GDP.MKTP.CD,2016,2738832687.13698
Faroe Islands,FRO,GDP (current US$),NY.GDP.MKTP.CD,2017,2905102303.5333
Faroe Islands,FRO,GDP (current US$),NY.GDP.MKTP.CD,2018,3116887847.21122
"Micronesia, Fed. Sts.",FSM,GDP (current US$),NY.GDP.MKTP.CD,1983,106500000
"Micronesia, Fed. Sts.",FSM,GDP (current US$),NY.GDP.MKTP.CD,1986,112210000
"Micronesia, Fed. Sts.",FSM,GDP (current US$),NY.GDP.MKTP.CD,1987,116700000
"Micronesia, Fed. Sts.",FSM,GDP (current US$),NY.GDP.MKTP.CD,1988,124700000
"Micronesia, Fed. Sts.",FSM,GDP (current US$),NY.GDP.MKTP.CD,1989,135200000
"Micronesia, Fed. Sts.",FSM,GDP (current US$),NY.GDP.MKTP.CD,1990,147200000
"Micronesia, Fed. Sts.",FSM,GDP (current US$),NY.GDP.MKTP.CD,1991,166200000
"Micronesia, Fed. Sts.",FSM,GDP (current US$),NY.GDP.MKTP.CD,1992,178100000
"Micronesia, Fed. Sts.",FSM,GDP (current US$),NY.GDP.MKTP.CD,1993,198400000
"Micronesia, Fed. Sts.",FSM,GDP (current US$),NY.GDP.MKTP.CD,1994,202500000
"Micronesia, Fed. Sts.",FSM,GDP (current US$),NY.GDP.MKTP.CD,1995,221575300
"Micronesia, Fed. Sts.",FSM,GDP (current US$),NY.GDP.MKTP.CD,1996,218534700
"Micronesia, Fed. Sts.",FSM,GDP (current US$),NY.GDP.MKTP.CD,1997,206626300
"Micronesia, Fed. Sts.",FSM,GDP (current US$),NY.GDP.MKTP.CD,1998,218873100
"Micronesia, Fed. Sts.",FSM,GDP (current US$),NY.GDP.MKTP.CD,1999,220140500
"Micronesia, Fed. Sts.",FSM,GDP (current US$),NY.GDP.MKTP.CD,2000,233271800
"Micronesia, Fed. Sts.",FSM,GDP (current US$),NY.GDP.MKTP.CD,2001,240970900
"Micronesia, Fed. Sts.",FSM,GDP (current US$),NY.GDP.MKTP.CD,2002,242517200
"Micronesia, Fed. Sts.",FSM,GDP (current US$),NY.GDP.MKTP.CD,2003,245432900
"Micronesia, Fed. Sts.",FSM,GDP (current US$),NY.GDP.MKTP.CD,2004,240236000
"Micronesia, Fed. Sts.",FSM,GDP (current US$),NY.GDP.MKTP.CD,2005,250281900
"Micronesia, Fed. Sts.",FSM,GDP (current US$),NY.GDP.MKTP.CD,2006,253541900
"Micronesia, Fed. Sts.",FSM,GDP (current US$),NY.GDP.MKTP.CD,2007,256787200
"Micronesia, Fed. Sts.",FSM,GDP (current US$),NY.GDP.MKTP.CD,2008,263145100
"Micronesia, Fed. Sts.",FSM,GDP (current US$),NY.GDP.MKTP.CD,2009,280284600
"Micronesia, Fed. Sts.",FSM,GDP (current US$),NY.GDP.MKTP.CD,2010,296944100
"Micronesia, Fed. Sts.",FSM,GDP (current US$),NY.GDP.MKTP.CD,2011,311301600
"Micronesia, Fed. Sts.",FSM,GDP (current US$),NY.GDP.MKTP.CD,2012,327248700
"Micronesia, Fed. Sts.",FSM,GDP (current US$),NY.GDP.MKTP.CD,2013,317214400
"Micronesia, Fed. Sts.",FSM,GDP (current US$),NY.GDP.MKTP.CD,2014,319271200
"Micronesia, Fed. Sts.",FSM,GDP (current US$),NY.GDP.MKTP.CD,2015,316489900
"Micronesia, Fed. Sts.",FSM,GDP (current US$),NY.GDP.MKTP.CD,2016,332265200
"Micronesia, Fed. Sts.",FSM,GDP (current US$),NY.GDP.MKTP.CD,2017,366666800
"Micronesia, Fed. Sts.",FSM,GDP (current US$),NY.GDP.MKTP.CD,2018,401932300
Gabon,GAB,GDP (current US$),NY.GDP.MKTP.CD,1960,141468977.570007
Gabon,GAB,GDP (current US$),NY.GDP.MKTP.CD,1961,167637907.381696
Gabon,GAB,GDP (current US$),NY.GDP.MKTP.CD,1962,182796536.499917
Gabon,GAB,GDP (current US$),NY.GDP.MKTP.CD,1963,154480244.246828
Gabon,GAB,GDP (current US$),NY.GDP.MKTP.CD,1964,215679855.272553
Gabon,GAB,GDP (current US$),NY.GDP.MKTP.CD,1965,226474285.587116
Gabon,GAB,GDP (current US$),NY.GDP.MKTP.CD,1966,245849781.715943
Gabon,GAB,GDP (current US$),NY.GDP.MKTP.CD,1967,271543680.279265
Gabon,GAB,GDP (current US$),NY.GDP.MKTP.CD,1968,294468564.534311
Gabon,GAB,GDP (current US$),NY.GDP.MKTP.CD,1969,318124701.048993
Gabon,GAB,GDP (current US$),NY.GDP.MKTP.CD,1970,323802475.48102903
Gabon,GAB,GDP (current US$),NY.GDP.MKTP.CD,1971,381687073.058602
Gabon,GAB,GDP (current US$),NY.GDP.MKTP.CD,1972,430508357.72400004
Gabon,GAB,GDP (current US$),NY.GDP.MKTP.CD,1973,722780701.123338
Gabon,GAB,GDP (current US$),NY.GDP.MKTP.CD,1974,1544216003.98425
Gabon,GAB,GDP (current US$),NY.GDP.MKTP.CD,1975,2157592936.6073103
Gabon,GAB,GDP (current US$),NY.GDP.MKTP.CD,1976,3009409970.90463
Gabon,GAB,GDP (current US$),NY.GDP.MKTP.CD,1977,2809349074.17711
Gabon,GAB,GDP (current US$),NY.GDP.MKTP.CD,1978,2389479269.18832
Gabon,GAB,GDP (current US$),NY.GDP.MKTP.CD,1979,3030251116.35966
Gabon,GAB,GDP (current US$),NY.GDP.MKTP.CD,1980,4279637933.8513603
Gabon,GAB,GDP (current US$),NY.GDP.MKTP.CD,1981,3862269126.9268103
Gabon,GAB,GDP (current US$),NY.GDP.MKTP.CD,1982,3618007844.4490795
Gabon,GAB,GDP (current US$),NY.GDP.MKTP.CD,1983,3391275731.3185897
Gabon,GAB,GDP (current US$),NY.GDP.MKTP.CD,1984,3561451562.23576
Gabon,GAB,GDP (current US$),NY.GDP.MKTP.CD,1985,3339914759.37275
Gabon,GAB,GDP (current US$),NY.GDP.MKTP.CD,1986,3403638193.57905
Gabon,GAB,GDP (current US$),NY.GDP.MKTP.CD,1987,3281797038.6656604
Gabon,GAB,GDP (current US$),NY.GDP.MKTP.CD,1988,3834503378.3549705
Gabon,GAB,GDP (current US$),NY.GDP.MKTP.CD,1989,4186411457.4569397
Gabon,GAB,GDP (current US$),NY.GDP.MKTP.CD,1990,5952293765.84468
Gabon,GAB,GDP (current US$),NY.GDP.MKTP.CD,1991,5402919956.938311
Gabon,GAB,GDP (current US$),NY.GDP.MKTP.CD,1992,5592390848.52647
Gabon,GAB,GDP (current US$),NY.GDP.MKTP.CD,1993,4378645081.01769
Gabon,GAB,GDP (current US$),NY.GDP.MKTP.CD,1994,4190819314.0295796
Gabon,GAB,GDP (current US$),NY.GDP.MKTP.CD,1995,4958845906.34769
Gabon,GAB,GDP (current US$),NY.GDP.MKTP.CD,1996,5694040336.82571
Gabon,GAB,GDP (current US$),NY.GDP.MKTP.CD,1997,5326816858.99586
Gabon,GAB,GDP (current US$),NY.GDP.MKTP.CD,1998,4483417119.83928
Gabon,GAB,GDP (current US$),NY.GDP.MKTP.CD,1999,4662992036.2073
Gabon,GAB,GDP (current US$),NY.GDP.MKTP.CD,2000,5067865320.7979
Gabon,GAB,GDP (current US$),NY.GDP.MKTP.CD,2001,5023265365.25169
Gabon,GAB,GDP (current US$),NY.GDP.MKTP.CD,2002,5335451307.54323
Gabon,GAB,GDP (current US$),NY.GDP.MKTP.CD,2003,6511903657.44009
Gabon,GAB,GDP (current US$),NY.GDP.MKTP.CD,2004,7770219479.72648
Gabon,GAB,GDP (current US$),NY.GDP.MKTP.CD,2005,9582783318.3881
Gabon,GAB,GDP (current US$),NY.GDP.MKTP.CD,2006,10327598800.6713
Gabon,GAB,GDP (current US$),NY.GDP.MKTP.CD,2007,12455410055.7483
Gabon,GAB,GDP (current US$),NY.GDP.MKTP.CD,2008,15571349775.7848
Gabon,GAB,GDP (current US$),NY.GDP.MKTP.CD,2009,12113699660.6799
Gabon,GAB,GDP (current US$),NY.GDP.MKTP.CD,2010,14372591916.4792
Gabon,GAB,GDP (current US$),NY.GDP.MKTP.CD,2011,18210308748.2912
Gabon,GAB,GDP (current US$),NY.GDP.MKTP.CD,2012,17170465294.0332
Gabon,GAB,GDP (current US$),NY.GDP.MKTP.CD,2013,17595745653.3676
Gabon,GAB,GDP (current US$),NY.GDP.MKTP.CD,2014,18203968001.8908
Gabon,GAB,GDP (current US$),NY.GDP.MKTP.CD,2015,14383107714.0388
Gabon,GAB,GDP (current US$),NY.GDP.MKTP.CD,2016,14023890620.3384
Gabon,GAB,GDP (current US$),NY.GDP.MKTP.CD,2017,14929488770.7315
Gabon,GAB,GDP (current US$),NY.GDP.MKTP.CD,2018,16862282413.8778
Gabon,GAB,GDP (current US$),NY.GDP.MKTP.CD,2019,16874450215.1351
United Kingdom,GBR,GDP (current US$),NY.GDP.MKTP.CD,1960,73233967692.1028
United Kingdom,GBR,GDP (current US$),NY.GDP.MKTP.CD,1961,77741965703.3544
United Kingdom,GBR,GDP (current US$),NY.GDP.MKTP.CD,1962,81247564156.8246
United Kingdom,GBR,GDP (current US$),NY.GDP.MKTP.CD,1963,86561961812.3249
United Kingdom,GBR,GDP (current US$),NY.GDP.MKTP.CD,1964,94407558351.1616
United Kingdom,GBR,GDP (current US$),NY.GDP.MKTP.CD,1965,101824755078.991
United Kingdom,GBR,GDP (current US$),NY.GDP.MKTP.CD,1966,108572752102.045
United Kingdom,GBR,GDP (current US$),NY.GDP.MKTP.CD,1967,113116888210.78699
United Kingdom,GBR,GDP (current US$),NY.GDP.MKTP.CD,1968,107759910067.889
United Kingdom,GBR,GDP (current US$),NY.GDP.MKTP.CD,1969,116464702803.218
United Kingdom,GBR,GDP (current US$),NY.GDP.MKTP.CD,1970,130671946244.3
United Kingdom,GBR,GDP (current US$),NY.GDP.MKTP.CD,1971,148113896325.14
United Kingdom,GBR,GDP (current US$),NY.GDP.MKTP.CD,1972,169965034965.035
United Kingdom,GBR,GDP (current US$),NY.GDP.MKTP.CD,1973,192537971582.558
United Kingdom,GBR,GDP (current US$),NY.GDP.MKTP.CD,1974,206131369798.971
United Kingdom,GBR,GDP (current US$),NY.GDP.MKTP.CD,1975,241756637168.142
United Kingdom,GBR,GDP (current US$),NY.GDP.MKTP.CD,1976,232614555256.065
United Kingdom,GBR,GDP (current US$),NY.GDP.MKTP.CD,1977,263066457352.172
United Kingdom,GBR,GDP (current US$),NY.GDP.MKTP.CD,1978,335883029721.956
United Kingdom,GBR,GDP (current US$),NY.GDP.MKTP.CD,1979,438994070309.19104
United Kingdom,GBR,GDP (current US$),NY.GDP.MKTP.CD,1980,564947710899.3729
United Kingdom,GBR,GDP (current US$),NY.GDP.MKTP.CD,1981,540765675241.15796
United Kingdom,GBR,GDP (current US$),NY.GDP.MKTP.CD,1982,515048916841.37
United Kingdom,GBR,GDP (current US$),NY.GDP.MKTP.CD,1983,489618008185.539
United Kingdom,GBR,GDP (current US$),NY.GDP.MKTP.CD,1984,461487097632.349
United Kingdom,GBR,GDP (current US$),NY.GDP.MKTP.CD,1985,489285164271.04706
United Kingdom,GBR,GDP (current US$),NY.GDP.MKTP.CD,1986,601452653180.885
United Kingdom,GBR,GDP (current US$),NY.GDP.MKTP.CD,1987,745162608269.325
United Kingdom,GBR,GDP (current US$),NY.GDP.MKTP.CD,1988,910122732123.7991
United Kingdom,GBR,GDP (current US$),NY.GDP.MKTP.CD,1989,926884816753.927
United Kingdom,GBR,GDP (current US$),NY.GDP.MKTP.CD,1990,1093169389204.55
United Kingdom,GBR,GDP (current US$),NY.GDP.MKTP.CD,1991,1142797178130.51
United Kingdom,GBR,GDP (current US$),NY.GDP.MKTP.CD,1992,1179659529659.53
United Kingdom,GBR,GDP (current US$),NY.GDP.MKTP.CD,1993,1061388722255.55
United Kingdom,GBR,GDP (current US$),NY.GDP.MKTP.CD,1994,1140489745944.29
United Kingdom,GBR,GDP (current US$),NY.GDP.MKTP.CD,1995,1341584345905
United Kingdom,GBR,GDP (current US$),NY.GDP.MKTP.CD,1996,1415358814352.57
United Kingdom,GBR,GDP (current US$),NY.GDP.MKTP.CD,1997,1559078258022.27
United Kingdom,GBR,GDP (current US$),NY.GDP.MKTP.CD,1998,1650172242464.39
United Kingdom,GBR,GDP (current US$),NY.GDP.MKTP.CD,1999,1682399288141.08
United Kingdom,GBR,GDP (current US$),NY.GDP.MKTP.CD,2000,1657816613708.58
United Kingdom,GBR,GDP (current US$),NY.GDP.MKTP.CD,2001,1640246149417.01
United Kingdom,GBR,GDP (current US$),NY.GDP.MKTP.CD,2002,1784473920863.31
United Kingdom,GBR,GDP (current US$),NY.GDP.MKTP.CD,2003,2053018775510.2
United Kingdom,GBR,GDP (current US$),NY.GDP.MKTP.CD,2004,2416931526913.22
United Kingdom,GBR,GDP (current US$),NY.GDP.MKTP.CD,2005,2538680000000
United Kingdom,GBR,GDP (current US$),NY.GDP.MKTP.CD,2006,2713749770009.2
United Kingdom,GBR,GDP (current US$),NY.GDP.MKTP.CD,2007,3100882352941.18
United Kingdom,GBR,GDP (current US$),NY.GDP.MKTP.CD,2008,2922667279411.76
United Kingdom,GBR,GDP (current US$),NY.GDP.MKTP.CD,2009,2410909799034.12
United Kingdom,GBR,GDP (current US$),NY.GDP.MKTP.CD,2010,2475244321361.11
United Kingdom,GBR,GDP (current US$),NY.GDP.MKTP.CD,2011,2659310054646.23
United Kingdom,GBR,GDP (current US$),NY.GDP.MKTP.CD,2012,2704887678386.72
United Kingdom,GBR,GDP (current US$),NY.GDP.MKTP.CD,2013,2786022872706.81
United Kingdom,GBR,GDP (current US$),NY.GDP.MKTP.CD,2014,3063803240208.01
United Kingdom,GBR,GDP (current US$),NY.GDP.MKTP.CD,2015,2928591002002.51
United Kingdom,GBR,GDP (current US$),NY.GDP.MKTP.CD,2016,2694283209613.29
United Kingdom,GBR,GDP (current US$),NY.GDP.MKTP.CD,2017,2666229179958.01
United Kingdom,GBR,GDP (current US$),NY.GDP.MKTP.CD,2018,2860667727551.97
United Kingdom,GBR,GDP (current US$),NY.GDP.MKTP.CD,2019,2829108219165.8
Georgia,GEO,GDP (current US$),NY.GDP.MKTP.CD,1990,7753501867.76095
Georgia,GEO,GDP (current US$),NY.GDP.MKTP.CD,1991,6357615894.03974
Georgia,GEO,GDP (current US$),NY.GDP.MKTP.CD,1992,3690328963.64086
Georgia,GEO,GDP (current US$),NY.GDP.MKTP.CD,1993,2701181331.3081603
Georgia,GEO,GDP (current US$),NY.GDP.MKTP.CD,1994,2513870586.73344
Georgia,GEO,GDP (current US$),NY.GDP.MKTP.CD,1995,2693731865.9703603
Georgia,GEO,GDP (current US$),NY.GDP.MKTP.CD,1996,3094935186.76896
Georgia,GEO,GDP (current US$),NY.GDP.MKTP.CD,1997,3510520231.21387
Georgia,GEO,GDP (current US$),NY.GDP.MKTP.CD,1998,3613498174.54701
Georgia,GEO,GDP (current US$),NY.GDP.MKTP.CD,1999,2800026339.12617
Georgia,GEO,GDP (current US$),NY.GDP.MKTP.CD,2000,3057475288.78105
Georgia,GEO,GDP (current US$),NY.GDP.MKTP.CD,2001,3219488663.7723103
Georgia,GEO,GDP (current US$),NY.GDP.MKTP.CD,2002,3395728013.8452396
Georgia,GEO,GDP (current US$),NY.GDP.MKTP.CD,2003,3991284895.37214
Georgia,GEO,GDP (current US$),NY.GDP.MKTP.CD,2004,5125365191.98664
Georgia,GEO,GDP (current US$),NY.GDP.MKTP.CD,2005,6410823633.25426
Georgia,GEO,GDP (current US$),NY.GDP.MKTP.CD,2006,7745394293.41721
Georgia,GEO,GDP (current US$),NY.GDP.MKTP.CD,2007,10172882370.5477
Georgia,GEO,GDP (current US$),NY.GDP.MKTP.CD,2008,12795076469.0099
Georgia,GEO,GDP (current US$),NY.GDP.MKTP.CD,2009,10766836276.5639
Georgia,GEO,GDP (current US$),NY.GDP.MKTP.CD,2010,12243505582.6741
Georgia,GEO,GDP (current US$),NY.GDP.MKTP.CD,2011,15107441446.7833
Georgia,GEO,GDP (current US$),NY.GDP.MKTP.CD,2012,16488403076.3641
Georgia,GEO,GDP (current US$),NY.GDP.MKTP.CD,2013,17189551520.9811
Georgia,GEO,GDP (current US$),NY.GDP.MKTP.CD,2014,17627003454.7205
Georgia,GEO,GDP (current US$),NY.GDP.MKTP.CD,2015,14953950557.4406
Georgia,GEO,GDP (current US$),NY.GDP.MKTP.CD,2016,15141758566.7808
Georgia,GEO,GDP (current US$),NY.GDP.MKTP.CD,2017,16242916915.7203
Georgia,GEO,GDP (current US$),NY.GDP.MKTP.CD,2018,17599700090.762
Georgia,GEO,GDP (current US$),NY.GDP.MKTP.CD,2019,17477255545.6705
Ghana,GHA,GDP (current US$),NY.GDP.MKTP.CD,1960,1217230038.2678099
Ghana,GHA,GDP (current US$),NY.GDP.MKTP.CD,1961,1302674264.19915
Ghana,GHA,GDP (current US$),NY.GDP.MKTP.CD,1962,1382515590.0694199
Ghana,GHA,GDP (current US$),NY.GDP.MKTP.CD,1963,1540797516.7946901
Ghana,GHA,GDP (current US$),NY.GDP.MKTP.CD,1964,1731296118.87113
Ghana,GHA,GDP (current US$),NY.GDP.MKTP.CD,1965,2053462872.38275
Ghana,GHA,GDP (current US$),NY.GDP.MKTP.CD,1966,2126300573.17668
Ghana,GHA,GDP (current US$),NY.GDP.MKTP.CD,1967,1747187539.20717
Ghana,GHA,GDP (current US$),NY.GDP.MKTP.CD,1968,1666910166.289
Ghana,GHA,GDP (current US$),NY.GDP.MKTP.CD,1969,1962051319.26134
Ghana,GHA,GDP (current US$),NY.GDP.MKTP.CD,1970,2215029450.3805
Ghana,GHA,GDP (current US$),NY.GDP.MKTP.CD,1971,2417107708.25317
Ghana,GHA,GDP (current US$),NY.GDP.MKTP.CD,1972,2112292944.64142
Ghana,GHA,GDP (current US$),NY.GDP.MKTP.CD,1973,2465492957.74648
Ghana,GHA,GDP (current US$),NY.GDP.MKTP.CD,1974,2894409937.8882
Ghana,GHA,GDP (current US$),NY.GDP.MKTP.CD,1975,2810106382.9787197
Ghana,GHA,GDP (current US$),NY.GDP.MKTP.CD,1976,2765254237.28814
Ghana,GHA,GDP (current US$),NY.GDP.MKTP.CD,1977,3189428571.42857
Ghana,GHA,GDP (current US$),NY.GDP.MKTP.CD,1978,3662478184.9912705
Ghana,GHA,GDP (current US$),NY.GDP.MKTP.CD,1979,4020227920.2279205
Ghana,GHA,GDP (current US$),NY.GDP.MKTP.CD,1980,4445228215.76763
Ghana,GHA,GDP (current US$),NY.GDP.MKTP.CD,1981,4222441614.9743204
Ghana,GHA,GDP (current US$),NY.GDP.MKTP.CD,1982,4035994397.7591
Ghana,GHA,GDP (current US$),NY.GDP.MKTP.CD,1983,4057275042.8290296
Ghana,GHA,GDP (current US$),NY.GDP.MKTP.CD,1984,4412279843.44423
Ghana,GHA,GDP (current US$),NY.GDP.MKTP.CD,1985,4504342149.4347105
Ghana,GHA,GDP (current US$),NY.GDP.MKTP.CD,1986,5727602644.714721
Ghana,GHA,GDP (current US$),NY.GDP.MKTP.CD,1987,5074829931.97279
Ghana,GHA,GDP (current US$),NY.GDP.MKTP.CD,1988,5197840979.13416
Ghana,GHA,GDP (current US$),NY.GDP.MKTP.CD,1989,5251764264.268021
Ghana,GHA,GDP (current US$),NY.GDP.MKTP.CD,1990,5889174825.4869995
Ghana,GHA,GDP (current US$),NY.GDP.MKTP.CD,1991,6596546195.65217
Ghana,GHA,GDP (current US$),NY.GDP.MKTP.CD,1992,6413901601.83066
Ghana,GHA,GDP (current US$),NY.GDP.MKTP.CD,1993,5966255778.12018
Ghana,GHA,GDP (current US$),NY.GDP.MKTP.CD,1994,5444560669.45607
Ghana,GHA,GDP (current US$),NY.GDP.MKTP.CD,1995,6465137614.6789
Ghana,GHA,GDP (current US$),NY.GDP.MKTP.CD,1996,6934984709.480121
Ghana,GHA,GDP (current US$),NY.GDP.MKTP.CD,1997,6891308593.75
Ghana,GHA,GDP (current US$),NY.GDP.MKTP.CD,1998,7480968858.131491
Ghana,GHA,GDP (current US$),NY.GDP.MKTP.CD,1999,7719354838.70968
Ghana,GHA,GDP (current US$),NY.GDP.MKTP.CD,2000,4983024408.14828
Ghana,GHA,GDP (current US$),NY.GDP.MKTP.CD,2001,5314909953.92992
Ghana,GHA,GDP (current US$),NY.GDP.MKTP.CD,2002,6166330136.2948
Ghana,GHA,GDP (current US$),NY.GDP.MKTP.CD,2003,7632406552.83803
Ghana,GHA,GDP (current US$),NY.GDP.MKTP.CD,2004,8881368538.07671
Ghana,GHA,GDP (current US$),NY.GDP.MKTP.CD,2005,10744675209.8984
Ghana,GHA,GDP (current US$),NY.GDP.MKTP.CD,2006,20440893017.1566
Ghana,GHA,GDP (current US$),NY.GDP.MKTP.CD,2007,24827844949.6033
Ghana,GHA,GDP (current US$),NY.GDP.MKTP.CD,2008,28678701891.0957
Ghana,GHA,GDP (current US$),NY.GDP.MKTP.CD,2009,26048108185.0534
Ghana,GHA,GDP (current US$),NY.GDP.MKTP.CD,2010,32197272797.2028
Ghana,GHA,GDP (current US$),NY.GDP.MKTP.CD,2011,39337314809.9434
Ghana,GHA,GDP (current US$),NY.GDP.MKTP.CD,2012,41270954737.2459
Ghana,GHA,GDP (current US$),NY.GDP.MKTP.CD,2013,62405374785.5052
Ghana,GHA,GDP (current US$),NY.GDP.MKTP.CD,2014,53660342159.7735
Ghana,GHA,GDP (current US$),NY.GDP.MKTP.CD,2015,48564863888.4402
Ghana,GHA,GDP (current US$),NY.GDP.MKTP.CD,2016,55009730600.0307
Ghana,GHA,GDP (current US$),NY.GDP.MKTP.CD,2017,58998132329.6173
Ghana,GHA,GDP (current US$),NY.GDP.MKTP.CD,2018,65556464048.1539
Ghana,GHA,GDP (current US$),NY.GDP.MKTP.CD,2019,66983634223.943
Guinea,GIN,GDP (current US$),NY.GDP.MKTP.CD,1986,1922600899.38433
Guinea,GIN,GDP (current US$),NY.GDP.MKTP.CD,1987,2041538057.0288801
Guinea,GIN,GDP (current US$),NY.GDP.MKTP.CD,1988,2384295763.7252803
Guinea,GIN,GDP (current US$),NY.GDP.MKTP.CD,1989,2432029380.43686
Guinea,GIN,GDP (current US$),NY.GDP.MKTP.CD,1990,2666616176.91609
Guinea,GIN,GDP (current US$),NY.GDP.MKTP.CD,1991,3014890569.04099
Guinea,GIN,GDP (current US$),NY.GDP.MKTP.CD,1992,3284625277.16186
Guinea,GIN,GDP (current US$),NY.GDP.MKTP.CD,1993,3279063317.63475
Guinea,GIN,GDP (current US$),NY.GDP.MKTP.CD,1994,3383218922.79336
Guinea,GIN,GDP (current US$),NY.GDP.MKTP.CD,1995,3693753379.0599203
Guinea,GIN,GDP (current US$),NY.GDP.MKTP.CD,1996,3869032270.91633
Guinea,GIN,GDP (current US$),NY.GDP.MKTP.CD,1997,3783788551.0819
Guinea,GIN,GDP (current US$),NY.GDP.MKTP.CD,1998,3588376057.0153604
Guinea,GIN,GDP (current US$),NY.GDP.MKTP.CD,1999,3461282293.6462398
Guinea,GIN,GDP (current US$),NY.GDP.MKTP.CD,2000,2995360969.1619897
Guinea,GIN,GDP (current US$),NY.GDP.MKTP.CD,2001,2829435956.5156302
Guinea,GIN,GDP (current US$),NY.GDP.MKTP.CD,2002,2950198648.95191
Guinea,GIN,GDP (current US$),NY.GDP.MKTP.CD,2003,3446441698.00738
Guinea,GIN,GDP (current US$),NY.GDP.MKTP.CD,2004,3635458132.65317
Guinea,GIN,GDP (current US$),NY.GDP.MKTP.CD,2005,2937071767.25576
Guinea,GIN,GDP (current US$),NY.GDP.MKTP.CD,2006,4220019242.74824
Guinea,GIN,GDP (current US$),NY.GDP.MKTP.CD,2007,6281917655.90249
Guinea,GIN,GDP (current US$),NY.GDP.MKTP.CD,2008,6964179193.84418
Guinea,GIN,GDP (current US$),NY.GDP.MKTP.CD,2009,6716904568.76482
Guinea,GIN,GDP (current US$),NY.GDP.MKTP.CD,2010,6853467857.61127
Guinea,GIN,GDP (current US$),NY.GDP.MKTP.CD,2011,6785137172.770579
Guinea,GIN,GDP (current US$),NY.GDP.MKTP.CD,2012,7638045254.42864
Guinea,GIN,GDP (current US$),NY.GDP.MKTP.CD,2013,8376613843.27265
Guinea,GIN,GDP (current US$),NY.GDP.MKTP.CD,2014,8778473614.54728
Guinea,GIN,GDP (current US$),NY.GDP.MKTP.CD,2015,8794202443.67366
Guinea,GIN,GDP (current US$),NY.GDP.MKTP.CD,2016,8595955581.21787
Guinea,GIN,GDP (current US$),NY.GDP.MKTP.CD,2017,10324668266.5921
Guinea,GIN,GDP (current US$),NY.GDP.MKTP.CD,2018,10907214993.5687
Guinea,GIN,GDP (current US$),NY.GDP.MKTP.CD,2019,12296665331.192
"Gambia, The",GMB,GDP (current US$),NY.GDP.MKTP.CD,1966,44212353.6988296
"Gambia, The",GMB,GDP (current US$),NY.GDP.MKTP.CD,1967,46695363.1558873
"Gambia, The",GMB,GDP (current US$),NY.GDP.MKTP.CD,1968,41160658.570537105
"Gambia, The",GMB,GDP (current US$),NY.GDP.MKTP.CD,1969,45168722.699563205
"Gambia, The",GMB,GDP (current US$),NY.GDP.MKTP.CD,1970,52296836.749388
"Gambia, The",GMB,GDP (current US$),NY.GDP.MKTP.CD,1971,55728608.974983
"Gambia, The",GMB,GDP (current US$),NY.GDP.MKTP.CD,1972,59161544.9957528
"Gambia, The",GMB,GDP (current US$),NY.GDP.MKTP.CD,1973,75187969.924812
"Gambia, The",GMB,GDP (current US$),NY.GDP.MKTP.CD,1974,95797533.46192059
"Gambia, The",GMB,GDP (current US$),NY.GDP.MKTP.CD,1975,115182522.12389399
"Gambia, The",GMB,GDP (current US$),NY.GDP.MKTP.CD,1976,112189468.481826
